_time,_value,_field,location,date
2023-10-20 13:52:54.801375901+00:00,40.5,humidity,am3019-testqc2090,2023-10-20
2023-10-20 14:02:54.813827308+00:00,40.0,humidity,am3019-testqc2090,2023-10-20
2023-10-20 14:12:54.833525+00:00,40.0,humidity,am3019-testqc2090,2023-10-20
2023-10-20 14:22:54.842867493+00:00,40.0,humidity,am3019-testqc2090,2023-10-20
2023-10-20 14:32:54.846320656+00:00,40.0,humidity,am3019-testqc2090,2023-10-20
2023-10-20 14:42:54.848776769+00:00,40.0,humidity,am3019-testqc2090,2023-10-20
2023-10-20 14:52:54.864798145+00:00,40.0,humidity,am3019-testqc2090,2023-10-20
2023-10-20 15:02:54.877069372+00:00,40.0,humidity,am3019-testqc2090,2023-10-20
2023-10-20 15:12:54.885389183+00:00,40.0,humidity,am3019-testqc2090,2023-10-20
2023-10-20 15:22:54.886199428+00:00,40.0,humidity,am3019-testqc2090,2023-10-20
2023-10-20 15:32:54.877301417+00:00,40.0,humidity,am3019-testqc2090,2023-10-20
2023-10-20 15:42:54.910560415+00:00,40.0,humidity,am3019-testqc2090,2023-10-20
2023-10-20 15:52:54.921156897+00:00,40.0,humidity,am3019-testqc2090,2023-10-20
2023-10-20 16:02:54.922519506+00:00,40.0,humidity,am3019-testqc2090,2023-10-20
2023-10-20 16:12:54.939079554+00:00,40.5,humidity,am3019-testqc2090,2023-10-20
2023-10-20 16:22:54.941594698+00:00,40.5,humidity,am3019-testqc2090,2023-10-20
2023-10-20 16:32:54.945802760+00:00,40.5,humidity,am3019-testqc2090,2023-10-20
2023-10-20 16:42:54.954550369+00:00,40.5,humidity,am3019-testqc2090,2023-10-20
2023-10-20 16:52:54.979402482+00:00,40.5,humidity,am3019-testqc2090,2023-10-20
2023-10-20 17:02:54.989971451+00:00,40.5,humidity,am3019-testqc2090,2023-10-20
2023-10-20 17:12:54.974362795+00:00,40.5,humidity,am3019-testqc2090,2023-10-20
2023-10-20 17:22:54.990272799+00:00,40.5,humidity,am3019-testqc2090,2023-10-20
2023-10-20 17:32:54.996740620+00:00,40.5,humidity,am3019-testqc2090,2023-10-20
2023-10-20 17:42:55.014040063+00:00,40.5,humidity,am3019-testqc2090,2023-10-20
2023-10-20 17:52:55.013460060+00:00,40.0,humidity,am3019-testqc2090,2023-10-20
2023-10-20 18:02:55.026881449+00:00,40.0,humidity,am3019-testqc2090,2023-10-20
2023-10-20 18:12:55.048961959+00:00,40.0,humidity,am3019-testqc2090,2023-10-20
2023-10-20 18:22:55.061926706+00:00,40.0,humidity,am3019-testqc2090,2023-10-20
2023-10-20 18:32:55.047338545+00:00,40.0,humidity,am3019-testqc2090,2023-10-20
2023-10-20 18:42:55.070638821+00:00,40.0,humidity,am3019-testqc2090,2023-10-20
2023-10-20 18:52:55.077000868+00:00,40.0,humidity,am3019-testqc2090,2023-10-20
2023-10-20 19:02:55.092917570+00:00,40.0,humidity,am3019-testqc2090,2023-10-20
2023-10-20 19:12:55.092849044+00:00,40.5,humidity,am3019-testqc2090,2023-10-20
2023-10-20 19:22:55.090662509+00:00,40.5,humidity,am3019-testqc2090,2023-10-20
2023-10-20 19:32:55.116377032+00:00,40.5,humidity,am3019-testqc2090,2023-10-20
2023-10-20 19:42:55.114358120+00:00,40.5,humidity,am3019-testqc2090,2023-10-20
2023-10-20 19:52:55.134287202+00:00,40.5,humidity,am3019-testqc2090,2023-10-20
2023-10-20 20:02:55.145755187+00:00,40.5,humidity,am3019-testqc2090,2023-10-20
2023-10-20 20:12:55.143300483+00:00,40.5,humidity,am3019-testqc2090,2023-10-20
2023-10-20 20:22:55.156477117+00:00,40.5,humidity,am3019-testqc2090,2023-10-20
2023-10-20 20:32:55.169155400+00:00,40.5,humidity,am3019-testqc2090,2023-10-20
2023-10-20 20:42:55.176441509+00:00,40.5,humidity,am3019-testqc2090,2023-10-20
2023-10-20 20:52:55.182738684+00:00,40.5,humidity,am3019-testqc2090,2023-10-20
2023-10-20 21:02:55.187583470+00:00,40.5,humidity,am3019-testqc2090,2023-10-20
2023-10-20 21:12:55.203005251+00:00,40.5,humidity,am3019-testqc2090,2023-10-20
2023-10-20 21:22:55.209007783+00:00,40.5,humidity,am3019-testqc2090,2023-10-20
2023-10-20 21:32:55.233288130+00:00,40.5,humidity,am3019-testqc2090,2023-10-20
2023-10-20 21:52:55.229900331+00:00,40.5,humidity,am3019-testqc2090,2023-10-20
2023-10-20 22:02:55.264074573+00:00,40.5,humidity,am3019-testqc2090,2023-10-20
2023-10-20 22:12:55.247027399+00:00,40.5,humidity,am3019-testqc2090,2023-10-20
2023-10-20 22:22:55.268159778+00:00,40.5,humidity,am3019-testqc2090,2023-10-20
2023-10-20 22:32:55.271369412+00:00,40.5,humidity,am3019-testqc2090,2023-10-20
2023-10-20 22:42:55.276569738+00:00,40.5,humidity,am3019-testqc2090,2023-10-20
2023-10-20 22:52:55.294904934+00:00,40.5,humidity,am3019-testqc2090,2023-10-20
2023-10-20 23:02:55.296405257+00:00,40.5,humidity,am3019-testqc2090,2023-10-20
2023-10-20 23:12:55.294747025+00:00,41.0,humidity,am3019-testqc2090,2023-10-20
2023-10-20 23:22:55.313247083+00:00,41.0,humidity,am3019-testqc2090,2023-10-20
2023-10-20 23:32:55.321758850+00:00,40.5,humidity,am3019-testqc2090,2023-10-20
2023-10-20 23:42:55.345476366+00:00,40.5,humidity,am3019-testqc2090,2023-10-20
2023-10-20 23:52:55.348685768+00:00,40.5,humidity,am3019-testqc2090,2023-10-20
2023-10-21 00:02:55.349151722+00:00,40.5,humidity,am3019-testqc2090,2023-10-21
2023-10-21 00:12:55.363259577+00:00,40.0,humidity,am3019-testqc2090,2023-10-21
2023-10-21 00:22:55.376880515+00:00,40.0,humidity,am3019-testqc2090,2023-10-21
2023-10-21 00:32:55.378555850+00:00,40.0,humidity,am3019-testqc2090,2023-10-21
2023-10-21 00:42:55.388927198+00:00,40.0,humidity,am3019-testqc2090,2023-10-21
2023-10-21 00:52:55.404127672+00:00,40.0,humidity,am3019-testqc2090,2023-10-21
2023-10-21 01:02:55.407586848+00:00,40.0,humidity,am3019-testqc2090,2023-10-21
2023-10-21 01:12:55.409508724+00:00,40.0,humidity,am3019-testqc2090,2023-10-21
2023-10-21 01:22:55.413219678+00:00,40.0,humidity,am3019-testqc2090,2023-10-21
2023-10-21 01:32:55.438944656+00:00,40.0,humidity,am3019-testqc2090,2023-10-21
2023-10-21 01:42:55.456627417+00:00,40.0,humidity,am3019-testqc2090,2023-10-21
2023-10-21 01:52:55.440258552+00:00,40.0,humidity,am3019-testqc2090,2023-10-21
2023-10-21 02:02:55.457916773+00:00,40.0,humidity,am3019-testqc2090,2023-10-21
2023-10-21 02:12:55.468390436+00:00,40.0,humidity,am3019-testqc2090,2023-10-21
2023-10-21 02:22:55.475582419+00:00,39.5,humidity,am3019-testqc2090,2023-10-21
2023-10-21 02:32:55.501252461+00:00,39.5,humidity,am3019-testqc2090,2023-10-21
2023-10-21 02:42:55.491342963+00:00,40.0,humidity,am3019-testqc2090,2023-10-21
2023-10-21 02:52:55.502405102+00:00,40.0,humidity,am3019-testqc2090,2023-10-21
2023-10-21 03:02:55.517872530+00:00,40.0,humidity,am3019-testqc2090,2023-10-21
2023-10-21 03:12:55.516933071+00:00,40.0,humidity,am3019-testqc2090,2023-10-21
2023-10-21 03:22:55.533303797+00:00,40.0,humidity,am3019-testqc2090,2023-10-21
2023-10-21 03:32:55.536593897+00:00,39.5,humidity,am3019-testqc2090,2023-10-21
2023-10-21 03:42:55.551920982+00:00,39.5,humidity,am3019-testqc2090,2023-10-21
2023-10-21 03:52:55.545622207+00:00,39.5,humidity,am3019-testqc2090,2023-10-21
2023-10-21 04:02:55.573695757+00:00,39.5,humidity,am3019-testqc2090,2023-10-21
2023-10-21 04:12:55.574246907+00:00,39.5,humidity,am3019-testqc2090,2023-10-21
2023-10-21 04:22:55.589044425+00:00,39.5,humidity,am3019-testqc2090,2023-10-21
2023-10-21 04:32:55.582487523+00:00,39.5,humidity,am3019-testqc2090,2023-10-21
2023-10-21 04:42:55.596621686+00:00,39.5,humidity,am3019-testqc2090,2023-10-21
2023-10-21 04:52:55.625861359+00:00,39.5,humidity,am3019-testqc2090,2023-10-21
2023-10-21 05:02:55.618486049+00:00,39.5,humidity,am3019-testqc2090,2023-10-21
2023-10-21 05:12:55.620755019+00:00,39.5,humidity,am3019-testqc2090,2023-10-21
2023-10-21 05:22:55.642445301+00:00,39.5,humidity,am3019-testqc2090,2023-10-21
2023-10-21 05:32:55.643980462+00:00,39.5,humidity,am3019-testqc2090,2023-10-21
2023-10-21 05:42:55.655914913+00:00,39.5,humidity,am3019-testqc2090,2023-10-21
2023-10-21 05:52:55.664698930+00:00,40.0,humidity,am3019-testqc2090,2023-10-21
2023-10-21 06:02:55.677163964+00:00,40.0,humidity,am3019-testqc2090,2023-10-21
2023-10-21 06:12:55.669111613+00:00,40.0,humidity,am3019-testqc2090,2023-10-21
2023-10-21 06:22:55.687256755+00:00,40.0,humidity,am3019-testqc2090,2023-10-21
2023-10-21 06:32:55.713433561+00:00,40.0,humidity,am3019-testqc2090,2023-10-21
2023-10-21 06:42:55.704531393+00:00,40.0,humidity,am3019-testqc2090,2023-10-21
2023-10-21 06:52:55.708755905+00:00,40.0,humidity,am3019-testqc2090,2023-10-21
2023-10-21 07:02:55.707257283+00:00,39.5,humidity,am3019-testqc2090,2023-10-21
2023-10-21 07:12:55.719019959+00:00,39.5,humidity,am3019-testqc2090,2023-10-21
2023-10-21 07:22:55.744971659+00:00,39.0,humidity,am3019-testqc2090,2023-10-21
2023-10-21 07:32:55.754975517+00:00,39.0,humidity,am3019-testqc2090,2023-10-21
2023-10-21 07:52:55.774415521+00:00,38.5,humidity,am3019-testqc2090,2023-10-21
2023-10-21 08:02:55.777375050+00:00,38.5,humidity,am3019-testqc2090,2023-10-21
2023-10-21 08:12:55.778229420+00:00,38.5,humidity,am3019-testqc2090,2023-10-21
2023-10-21 08:22:55.783295658+00:00,38.5,humidity,am3019-testqc2090,2023-10-21
2023-10-21 08:32:55.791337659+00:00,38.5,humidity,am3019-testqc2090,2023-10-21
2023-10-21 08:42:55.825585082+00:00,38.5,humidity,am3019-testqc2090,2023-10-21
2023-10-21 08:52:55.818578483+00:00,38.5,humidity,am3019-testqc2090,2023-10-21
2023-10-21 09:02:55.838902407+00:00,38.5,humidity,am3019-testqc2090,2023-10-21
2023-10-21 09:12:55.836158649+00:00,38.5,humidity,am3019-testqc2090,2023-10-21
2023-10-21 09:22:55.842230784+00:00,38.5,humidity,am3019-testqc2090,2023-10-21
2023-10-21 09:32:55.848467870+00:00,38.5,humidity,am3019-testqc2090,2023-10-21
2023-10-21 09:42:55.862668519+00:00,38.5,humidity,am3019-testqc2090,2023-10-21
2023-10-21 09:52:55.861430496+00:00,38.5,humidity,am3019-testqc2090,2023-10-21
2023-10-21 10:02:55.888489735+00:00,38.5,humidity,am3019-testqc2090,2023-10-21
2023-10-21 10:12:55.892882577+00:00,38.0,humidity,am3019-testqc2090,2023-10-21
2023-10-21 10:22:55.891754567+00:00,38.0,humidity,am3019-testqc2090,2023-10-21
2023-10-21 10:32:55.903496978+00:00,38.0,humidity,am3019-testqc2090,2023-10-21
2023-10-21 10:42:55.929364374+00:00,38.0,humidity,am3019-testqc2090,2023-10-21
2023-10-21 10:52:55.932342746+00:00,38.0,humidity,am3019-testqc2090,2023-10-21
2023-10-21 11:02:55.934345478+00:00,37.5,humidity,am3019-testqc2090,2023-10-21
2023-10-21 11:12:55.943191503+00:00,37.0,humidity,am3019-testqc2090,2023-10-21
2023-10-21 11:22:55.952864058+00:00,36.5,humidity,am3019-testqc2090,2023-10-21
2023-10-21 11:32:55.963003145+00:00,36.5,humidity,am3019-testqc2090,2023-10-21
2023-10-21 11:42:55.979752067+00:00,36.0,humidity,am3019-testqc2090,2023-10-21
2023-10-21 11:52:55.967923774+00:00,35.5,humidity,am3019-testqc2090,2023-10-21
2023-10-21 12:02:55.984258327+00:00,35.0,humidity,am3019-testqc2090,2023-10-21
2023-10-21 12:12:55.991057280+00:00,35.0,humidity,am3019-testqc2090,2023-10-21
2023-10-21 12:22:56.013192582+00:00,35.0,humidity,am3019-testqc2090,2023-10-21
2023-10-21 12:32:56.021014295+00:00,34.5,humidity,am3019-testqc2090,2023-10-21
2023-10-21 12:42:56.032637527+00:00,34.5,humidity,am3019-testqc2090,2023-10-21
2023-10-21 12:52:56.017638550+00:00,34.0,humidity,am3019-testqc2090,2023-10-21
2023-10-21 13:02:56.037138063+00:00,34.0,humidity,am3019-testqc2090,2023-10-21
2023-10-21 13:12:56.059987021+00:00,34.0,humidity,am3019-testqc2090,2023-10-21
2023-10-21 13:22:56.053006038+00:00,34.0,humidity,am3019-testqc2090,2023-10-21
2023-10-21 13:32:56.069025593+00:00,33.5,humidity,am3019-testqc2090,2023-10-21
2023-10-21 13:42:56.069151415+00:00,33.5,humidity,am3019-testqc2090,2023-10-21
2023-10-21 13:52:56.084467910+00:00,33.5,humidity,am3019-testqc2090,2023-10-21
2023-10-21 14:02:56.083729380+00:00,33.5,humidity,am3019-testqc2090,2023-10-21
2023-10-21 14:12:56.093417874+00:00,33.0,humidity,am3019-testqc2090,2023-10-21
2023-10-21 14:22:56.106092064+00:00,33.0,humidity,am3019-testqc2090,2023-10-21
2023-10-21 14:32:56.125479645+00:00,33.0,humidity,am3019-testqc2090,2023-10-21
2023-10-21 14:42:56.137267948+00:00,33.0,humidity,am3019-testqc2090,2023-10-21
2023-10-21 14:52:56.129641529+00:00,33.0,humidity,am3019-testqc2090,2023-10-21
2023-10-21 15:02:56.141998669+00:00,33.0,humidity,am3019-testqc2090,2023-10-21
2023-10-21 15:12:56.151882935+00:00,32.5,humidity,am3019-testqc2090,2023-10-21
2023-10-21 15:22:56.165697642+00:00,32.5,humidity,am3019-testqc2090,2023-10-21
2023-10-21 15:32:56.171215434+00:00,32.5,humidity,am3019-testqc2090,2023-10-21
2023-10-21 15:42:56.179243879+00:00,32.5,humidity,am3019-testqc2090,2023-10-21
2023-10-21 15:52:56.183667525+00:00,32.5,humidity,am3019-testqc2090,2023-10-21
2023-10-21 16:02:56.190069086+00:00,32.0,humidity,am3019-testqc2090,2023-10-21
2023-10-21 16:12:56.199659251+00:00,32.0,humidity,am3019-testqc2090,2023-10-21
2023-10-21 16:22:56.217944214+00:00,32.0,humidity,am3019-testqc2090,2023-10-21
2023-10-21 16:32:56.216358052+00:00,32.0,humidity,am3019-testqc2090,2023-10-21
2023-10-21 16:42:56.232153621+00:00,32.0,humidity,am3019-testqc2090,2023-10-21
2023-10-21 16:52:56.251886656+00:00,32.0,humidity,am3019-testqc2090,2023-10-21
2023-10-21 17:02:56.249929642+00:00,32.0,humidity,am3019-testqc2090,2023-10-21
2023-10-21 17:12:56.256641636+00:00,32.0,humidity,am3019-testqc2090,2023-10-21
2023-10-21 17:22:56.264102442+00:00,32.0,humidity,am3019-testqc2090,2023-10-21
2023-10-21 17:32:56.277672386+00:00,32.0,humidity,am3019-testqc2090,2023-10-21
2023-10-21 17:42:56.286738177+00:00,32.0,humidity,am3019-testqc2090,2023-10-21
2023-10-21 17:52:56.290359902+00:00,32.0,humidity,am3019-testqc2090,2023-10-21
2023-10-21 18:02:56.300763657+00:00,32.0,humidity,am3019-testqc2090,2023-10-21
2023-10-21 18:12:56.332256736+00:00,32.0,humidity,am3019-testqc2090,2023-10-21
2023-10-21 18:22:56.328214638+00:00,32.0,humidity,am3019-testqc2090,2023-10-21
2023-10-21 18:32:56.331237600+00:00,32.0,humidity,am3019-testqc2090,2023-10-21
2023-10-21 18:42:56.343882826+00:00,32.0,humidity,am3019-testqc2090,2023-10-21
2023-10-21 18:52:56.340423163+00:00,32.0,humidity,am3019-testqc2090,2023-10-21
2023-10-21 19:02:56.355620849+00:00,32.5,humidity,am3019-testqc2090,2023-10-21
2023-10-21 19:12:56.367101184+00:00,32.0,humidity,am3019-testqc2090,2023-10-21
2023-10-21 19:22:56.369245756+00:00,32.0,humidity,am3019-testqc2090,2023-10-21
2023-10-21 19:32:56.385973337+00:00,32.0,humidity,am3019-testqc2090,2023-10-21
2023-10-21 19:42:56.378677415+00:00,32.5,humidity,am3019-testqc2090,2023-10-21
2023-10-21 19:52:56.409264217+00:00,32.5,humidity,am3019-testqc2090,2023-10-21
2023-10-21 20:02:56.430229619+00:00,32.5,humidity,am3019-testqc2090,2023-10-21
2023-10-21 20:12:56.423574611+00:00,32.5,humidity,am3019-testqc2090,2023-10-21
2023-10-21 20:22:56.436415708+00:00,33.0,humidity,am3019-testqc2090,2023-10-21
2023-10-21 20:42:56.439982602+00:00,33.0,humidity,am3019-testqc2090,2023-10-21
2023-10-21 20:52:56.465824415+00:00,33.0,humidity,am3019-testqc2090,2023-10-21
2023-10-21 21:02:56.459635891+00:00,33.0,humidity,am3019-testqc2090,2023-10-21
2023-10-21 21:12:56.465629066+00:00,33.5,humidity,am3019-testqc2090,2023-10-21
2023-10-21 21:22:56.466307710+00:00,33.5,humidity,am3019-testqc2090,2023-10-21
2023-10-21 21:32:56.485795488+00:00,33.5,humidity,am3019-testqc2090,2023-10-21
2023-10-21 21:42:56.500529339+00:00,33.5,humidity,am3019-testqc2090,2023-10-21
2023-10-21 21:52:56.498037620+00:00,33.5,humidity,am3019-testqc2090,2023-10-21
2023-10-21 22:02:56.520638256+00:00,33.5,humidity,am3019-testqc2090,2023-10-21
2023-10-21 22:12:56.524305461+00:00,34.0,humidity,am3019-testqc2090,2023-10-21
2023-10-21 22:22:56.529299022+00:00,34.0,humidity,am3019-testqc2090,2023-10-21
2023-10-21 22:32:56.532707251+00:00,34.0,humidity,am3019-testqc2090,2023-10-21
2023-10-21 22:42:56.549302920+00:00,34.0,humidity,am3019-testqc2090,2023-10-21
2023-10-21 22:52:56.545657766+00:00,34.0,humidity,am3019-testqc2090,2023-10-21
2023-10-21 23:02:56.555586590+00:00,34.0,humidity,am3019-testqc2090,2023-10-21
2023-10-21 23:12:56.583540267+00:00,34.0,humidity,am3019-testqc2090,2023-10-21
2023-10-21 23:22:56.577043676+00:00,34.0,humidity,am3019-testqc2090,2023-10-21
2023-10-21 23:32:56.594628813+00:00,34.0,humidity,am3019-testqc2090,2023-10-21
2023-10-21 23:42:56.596989681+00:00,34.5,humidity,am3019-testqc2090,2023-10-21
2023-10-21 23:52:56.602843563+00:00,34.5,humidity,am3019-testqc2090,2023-10-21
2023-10-22 00:02:56.620342899+00:00,34.5,humidity,am3019-testqc2090,2023-10-22
2023-10-22 00:12:56.653216303+00:00,34.5,humidity,am3019-testqc2090,2023-10-22
2023-10-22 00:22:56.636804651+00:00,34.5,humidity,am3019-testqc2090,2023-10-22
2023-10-22 00:32:56.640929672+00:00,34.5,humidity,am3019-testqc2090,2023-10-22
2023-10-22 00:42:56.646674245+00:00,34.5,humidity,am3019-testqc2090,2023-10-22
2023-10-22 00:52:56.654052798+00:00,34.5,humidity,am3019-testqc2090,2023-10-22
2023-10-22 01:02:56.668658429+00:00,34.5,humidity,am3019-testqc2090,2023-10-22
2023-10-22 01:12:56.676252086+00:00,34.5,humidity,am3019-testqc2090,2023-10-22
2023-10-22 01:22:56.676077821+00:00,34.5,humidity,am3019-testqc2090,2023-10-22
2023-10-22 01:32:56.686604441+00:00,34.5,humidity,am3019-testqc2090,2023-10-22
2023-10-22 01:42:56.697609164+00:00,34.5,humidity,am3019-testqc2090,2023-10-22
2023-10-22 01:52:56.719482012+00:00,34.5,humidity,am3019-testqc2090,2023-10-22
2023-10-22 02:02:56.720911376+00:00,34.5,humidity,am3019-testqc2090,2023-10-22
2023-10-22 02:12:56.731132863+00:00,34.5,humidity,am3019-testqc2090,2023-10-22
2023-10-22 02:22:56.744193189+00:00,34.5,humidity,am3019-testqc2090,2023-10-22
2023-10-22 02:32:56.749322038+00:00,34.5,humidity,am3019-testqc2090,2023-10-22
2023-10-22 02:42:56.758315630+00:00,35.0,humidity,am3019-testqc2090,2023-10-22
2023-10-22 02:52:56.763050554+00:00,35.0,humidity,am3019-testqc2090,2023-10-22
2023-10-22 03:02:56.772523271+00:00,35.0,humidity,am3019-testqc2090,2023-10-22
2023-10-22 03:12:56.791360685+00:00,35.0,humidity,am3019-testqc2090,2023-10-22
2023-10-22 03:22:56.787532036+00:00,35.0,humidity,am3019-testqc2090,2023-10-22
2023-10-22 03:32:56.788346404+00:00,35.0,humidity,am3019-testqc2090,2023-10-22
2023-10-22 03:42:56.800489472+00:00,35.0,humidity,am3019-testqc2090,2023-10-22
2023-10-22 03:52:56.816756668+00:00,35.0,humidity,am3019-testqc2090,2023-10-22
2023-10-22 04:02:56.831907446+00:00,35.0,humidity,am3019-testqc2090,2023-10-22
2023-10-22 04:12:56.833535695+00:00,35.0,humidity,am3019-testqc2090,2023-10-22
2023-10-22 04:22:56.844997677+00:00,35.5,humidity,am3019-testqc2090,2023-10-22
2023-10-22 04:32:56.850807956+00:00,35.5,humidity,am3019-testqc2090,2023-10-22
2023-10-22 04:42:56.848439500+00:00,35.5,humidity,am3019-testqc2090,2023-10-22
2023-10-22 04:52:56.867413779+00:00,35.5,humidity,am3019-testqc2090,2023-10-22
2023-10-22 05:02:56.880689311+00:00,35.5,humidity,am3019-testqc2090,2023-10-22
2023-10-22 05:12:56.890699559+00:00,35.5,humidity,am3019-testqc2090,2023-10-22
2023-10-22 05:22:56.879022895+00:00,35.5,humidity,am3019-testqc2090,2023-10-22
2023-10-22 05:32:56.896738755+00:00,35.5,humidity,am3019-testqc2090,2023-10-22
2023-10-22 05:42:56.900228939+00:00,35.5,humidity,am3019-testqc2090,2023-10-22
2023-10-22 05:52:56.919255279+00:00,35.5,humidity,am3019-testqc2090,2023-10-22
2023-10-22 06:02:56.925528784+00:00,35.5,humidity,am3019-testqc2090,2023-10-22
2023-10-22 06:12:56.937750251+00:00,35.5,humidity,am3019-testqc2090,2023-10-22
2023-10-22 06:22:56.960290400+00:00,35.5,humidity,am3019-testqc2090,2023-10-22
2023-10-22 06:32:56.955375644+00:00,35.5,humidity,am3019-testqc2090,2023-10-22
2023-10-22 06:42:56.964898756+00:00,35.5,humidity,am3019-testqc2090,2023-10-22
2023-10-22 06:52:56.961146212+00:00,35.5,humidity,am3019-testqc2090,2023-10-22
2023-10-22 07:02:56.976376789+00:00,35.5,humidity,am3019-testqc2090,2023-10-22
2023-10-22 07:12:56.985583027+00:00,35.5,humidity,am3019-testqc2090,2023-10-22
2023-10-22 07:22:56.993587124+00:00,35.5,humidity,am3019-testqc2090,2023-10-22
2023-10-22 07:32:56.997962527+00:00,35.5,humidity,am3019-testqc2090,2023-10-22
2023-10-22 07:42:56.994022105+00:00,35.5,humidity,am3019-testqc2090,2023-10-22
2023-10-22 07:52:57.018922814+00:00,35.5,humidity,am3019-testqc2090,2023-10-22
2023-10-22 08:02:57.031096543+00:00,36.0,humidity,am3019-testqc2090,2023-10-22
2023-10-22 08:12:57.044838753+00:00,36.0,humidity,am3019-testqc2090,2023-10-22
2023-10-22 08:22:57.058902501+00:00,36.0,humidity,am3019-testqc2090,2023-10-22
2023-10-22 08:32:57.051822781+00:00,36.0,humidity,am3019-testqc2090,2023-10-22
2023-10-22 08:42:57.065484654+00:00,36.0,humidity,am3019-testqc2090,2023-10-22
2023-10-22 08:52:57.069092672+00:00,36.0,humidity,am3019-testqc2090,2023-10-22
2023-10-22 09:02:57.081265850+00:00,36.0,humidity,am3019-testqc2090,2023-10-22
2023-10-22 09:12:57.096141906+00:00,36.0,humidity,am3019-testqc2090,2023-10-22
2023-10-22 09:22:57.098371452+00:00,36.0,humidity,am3019-testqc2090,2023-10-22
2023-10-22 09:32:57.127829332+00:00,36.0,humidity,am3019-testqc2090,2023-10-22
2023-10-22 09:42:57.114418832+00:00,36.0,humidity,am3019-testqc2090,2023-10-22
2023-10-22 09:52:57.123844059+00:00,36.0,humidity,am3019-testqc2090,2023-10-22
2023-10-22 10:02:57.127272263+00:00,36.0,humidity,am3019-testqc2090,2023-10-22
2023-10-22 10:12:57.161899133+00:00,36.0,humidity,am3019-testqc2090,2023-10-22
2023-10-22 10:22:57.154444415+00:00,36.0,humidity,am3019-testqc2090,2023-10-22
2023-10-22 10:32:57.158435053+00:00,36.0,humidity,am3019-testqc2090,2023-10-22
2023-10-22 10:42:57.174069177+00:00,36.5,humidity,am3019-testqc2090,2023-10-22
2023-10-22 10:52:57.178604662+00:00,36.5,humidity,am3019-testqc2090,2023-10-22
2023-10-22 11:02:57.183161418+00:00,36.5,humidity,am3019-testqc2090,2023-10-22
2023-10-22 11:12:57.191132768+00:00,36.5,humidity,am3019-testqc2090,2023-10-22
2023-10-22 11:22:57.195893770+00:00,36.5,humidity,am3019-testqc2090,2023-10-22
2023-10-22 11:32:57.219236183+00:00,36.5,humidity,am3019-testqc2090,2023-10-22
2023-10-22 11:42:57.220888675+00:00,36.5,humidity,am3019-testqc2090,2023-10-22
2023-10-22 11:52:57.229070096+00:00,36.5,humidity,am3019-testqc2090,2023-10-22
2023-10-22 12:02:57.242436842+00:00,36.5,humidity,am3019-testqc2090,2023-10-22
2023-10-22 12:12:57.254060648+00:00,36.5,humidity,am3019-testqc2090,2023-10-22
2023-10-22 12:22:57.250360315+00:00,36.5,humidity,am3019-testqc2090,2023-10-22
2023-10-22 12:32:57.259833790+00:00,36.5,humidity,am3019-testqc2090,2023-10-22
2023-10-22 12:42:57.263371877+00:00,36.5,humidity,am3019-testqc2090,2023-10-22
2023-10-22 12:52:57.279377267+00:00,36.5,humidity,am3019-testqc2090,2023-10-22
2023-10-22 13:02:57.284009533+00:00,36.5,humidity,am3019-testqc2090,2023-10-22
2023-10-22 13:12:57.297129272+00:00,36.5,humidity,am3019-testqc2090,2023-10-22
2023-10-22 13:22:57.305733910+00:00,36.5,humidity,am3019-testqc2090,2023-10-22
2023-10-22 13:32:57.315050732+00:00,36.5,humidity,am3019-testqc2090,2023-10-22
2023-10-22 13:42:57.323579103+00:00,36.5,humidity,am3019-testqc2090,2023-10-22
2023-10-22 13:52:57.333000269+00:00,36.5,humidity,am3019-testqc2090,2023-10-22
2023-10-22 14:02:57.334674194+00:00,36.5,humidity,am3019-testqc2090,2023-10-22
2023-10-22 14:12:57.347635449+00:00,36.5,humidity,am3019-testqc2090,2023-10-22
2023-10-22 14:22:57.357974442+00:00,36.5,humidity,am3019-testqc2090,2023-10-22
2023-10-22 14:32:57.359682783+00:00,36.5,humidity,am3019-testqc2090,2023-10-22
2023-10-22 14:42:57.371668317+00:00,36.5,humidity,am3019-testqc2090,2023-10-22
2023-10-22 14:52:57.386721419+00:00,36.5,humidity,am3019-testqc2090,2023-10-22
2023-10-22 15:02:57.381846495+00:00,37.0,humidity,am3019-testqc2090,2023-10-22
2023-10-22 15:12:57.398901800+00:00,37.0,humidity,am3019-testqc2090,2023-10-22
2023-10-22 15:22:57.418431649+00:00,37.0,humidity,am3019-testqc2090,2023-10-22
2023-10-22 15:32:57.420201984+00:00,37.0,humidity,am3019-testqc2090,2023-10-22
2023-10-22 15:42:57.434666722+00:00,37.0,humidity,am3019-testqc2090,2023-10-22
2023-10-22 15:52:57.424290876+00:00,37.0,humidity,am3019-testqc2090,2023-10-22
2023-10-22 16:02:57.459661287+00:00,37.0,humidity,am3019-testqc2090,2023-10-22
2023-10-22 16:12:57.447625386+00:00,37.5,humidity,am3019-testqc2090,2023-10-22
2023-10-22 16:22:57.471848417+00:00,37.5,humidity,am3019-testqc2090,2023-10-22
2023-10-22 16:32:57.465261737+00:00,37.5,humidity,am3019-testqc2090,2023-10-22
2023-10-22 16:42:57.489503486+00:00,37.5,humidity,am3019-testqc2090,2023-10-22
2023-10-22 16:52:57.480025452+00:00,37.5,humidity,am3019-testqc2090,2023-10-22
